,Mat,NO,Total Runs,HS,Ave,Total Balls,Career SR,100,50,0,Opposition,match_id,player_id,Match Runs,Match SR,Ground
240,241,22,8950,186*,42.21,10358,86.40,25,45,12,v South Africa,ODI # 1575,35320,122,88.40,Vadodara
241,242,22,9043,186*,42.45,10447,86.56,25,46,12,v South Africa,ODI # 1576,35320,93,104.49,Nagpur
242,243,22,9048,186*,42.28,10455,86.54,25,46,12,v South Africa,ODI # 1577,35320,5,62.50,Sharjah
243,244,22,9059,186*,42.13,10483,86.41,25,46,12,v Pakistan,ODI # 1578,35320,11,39.28,Sharjah
244,245,22,9069,186*,41.98,10501,86.36,25,46,12,v Pakistan,ODI # 1580,35320,10,55.55,Sharjah
245,246,22,9108,186*,41.97,10569,86.17,25,46,12,v South Africa,ODI # 1581,35320,39,57.35,Sharjah
246,247,22,9144,186*,41.94,10594,86.31,25,46,12,v Bangladesh,ODI # 1597,35320,36,144.00,Dhaka
247,248,22,9237,186*,42.17,10689,86.41,25,47,12,v Sri Lanka,ODI # 1598,35320,93,97.89,Dhaka
248,249,22,9262,186*,42.10,10719,86.40,25,47,12,v Pakistan,ODI # 1600,35320,25,83.33,Dhaka
249,250,22,9287,186*,42.02,10754,86.35,25,47,12,v Kenya,ODI # 1630,35320,25,71.42,Nairobi (Gym)
250,251,22,9325,186*,42.00,10791,86.41,25,47,12,v Australia,ODI # 1633,35320,38,102.70,Nairobi (Gym)
251,252,22,9364,186*,41.99,10841,86.37,25,47,12,v South Africa,ODI # 1638,35320,39,78.00,Nairobi (Gym)
252,253,22,9433,186*,42.11,10924,86.35,25,48,12,v New Zealand,ODI # 1639,35320,69,83.13,Nairobi (Gym)
253,254,22,9534,186*,42.37,11064,86.17,26,48,12,v Sri Lanka,ODI # 1640,35320,101,72.14,Sharjah
254,255,22,9542,186*,42.22,11079,86.12,26,48,12,v Zimbabwe,ODI # 1644,35320,8,53.33,Sharjah
255,256,22,9546,186*,42.05,11089,86.08,26,48,12,v Zimbabwe,ODI # 1648,35320,4,40.00,Sharjah
256,257,22,9607,186*,42.13,11143,86.21,26,49,12,v Sri Lanka,ODI # 1650,35320,61,112.96,Sharjah
257,258,22,9612,186*,41.97,11154,86.17,26,49,12,v Sri Lanka,ODI # 1652,35320,5,45.45,Sharjah
258,259,22,9656,186*,41.98,11203,86.19,26,49,12,v Zimbabwe,ODI # 1656,35320,44,89.79,Cuttack
259,260,22,9664,186*,41.83,11223,86.10,26,49,12,v Zimbabwe,ODI # 1657,35320,8,40.00,Ahmedabad
260,261,22,9810,186*,42.28,11376,86.23,27,49,12,v Zimbabwe,ODI # 1658,35320,146,95.42,Jodhpur
261,262,22,9872,186*,42.36,11462,86.12,27,50,12,v Zimbabwe,ODI # 1659,35320,62,72.09,Kanpur
262,263,22,9899,186*,42.30,11500,86.07,27,50,12,v Zimbabwe,ODI # 1660,35320,27,71.05,Rajkot
263,264,22,9934,186*,42.27,11526,86.18,27,50,12,v Australia,ODI # 1696,35320,35,134.61,Bengaluru
264,265,22,9966,186*,42.22,11555,86.24,27,50,12,v Australia,ODI # 1698,35320,32,110.34,Pune
265,266,22,10105,186*,42.63,11680,86.51,28,50,12,v Australia,ODI # 1699,35320,139,111.20,Indore
266,267,22,10167,186*,42.71,11718,86.76,28,51,12,v Australia,ODI # 1700,35320,62,163.15,Visakhapatnam
267,268,22,10179,186*,42.58,11733,86.75,28,51,12,v Australia,ODI # 1701,35320,12,80.00,Margao
268,269,23,10249,186*,42.88,11803,86.83,28,52,12,v Zimbabwe,ODI # 1729,35320,70*,100.00,Harare
269,270,23,10258,186*,42.74,11830,86.71,28,52,12,v Zimbabwe,ODI # 1730,35320,9,33.33,Bulawayo
270,271,24,10339,186*,43.07,11940,86.59,28,53,12,v West Indies,ODI # 1731,35320,81*,73.63,Bulawayo
271,272,25,10461,186*,43.58,12071,86.66,29,53,12,v West Indies,ODI # 1733,35320,122*,93.12,Harare
272,273,25,10461,186*,43.40,12075,86.63,29,53,13,v West Indies,ODI # 1734,35320,0,0.00,Harare
273,274,25,10562,186*,43.64,12204,86.54,30,53,13,v South Africa,ODI # 1752,35320,101,78.29,Johannesburg
274,275,25,10600,186*,43.62,12261,86.45,30,53,13,v South Africa,ODI # 1757,35320,38,66.66,Centurion
275,276,25,10600,186*,43.62,12261,86.45,30,53,13,v Kenya,ODI # 1758,35320,DNB,-,Bloemfontein
276,277,25,10603,186*,43.45,12281,86.33,30,53,13,v Kenya,ODI # 1761,35320,3,15.00,Port Elizabeth
277,278,25,10640,186*,43.42,12316,86.39,30,53,13,v South Africa,ODI # 1762,35320,37,105.71,East London
278,279,25,10786,186*,43.84,12448,86.64,31,53,13,v Kenya,ODI # 1764,35320,146,110.60,Paarl
279,280,25,10803,186*,43.73,12490,86.49,31,53,13,v South Africa,ODI # 1766,35320,17,40.47,Durban
280,281,25,10839,186*,43.70,12533,86.48,31,53,13,v England,ODI # 1788,35320,36,83.72,Kolkata
281,282,25,10884,186*,43.71,12593,86.42,31,53,13,v England,ODI # 1792,35320,45,75.00,Cuttack
282,283,25,10952,186*,43.80,12672,86.42,31,54,13,v England,ODI # 1795,35320,68,86.07,Chennai
283,284,26,11039,186*,44.15,12739,86.65,31,55,13,v England,ODI # 1798,35320,87*,129.85,Kanpur
284,285,26,11057,186*,44.05,12755,86.68,31,55,13,v England,ODI # 1800,35320,18,112.50,Delhi
285,286,26,11069,186*,43.92,12773,86.65,31,55,13,v England,ODI # 1803,35320,12,66.66,Mumbai
286,287,27,11103,186*,44.05,12818,86.62,31,55,13,v West Indies,ODI # 1836,35320,34*,75.55,Bridgetown
287,288,27,11168,186*,44.14,12888,86.65,31,56,13,v West Indies,ODI # 1838,35320,65,92.85,Port of Spain
288,289,27,11169,186*,43.97,12897,86.60,31,56,13,v England,ODI # 1848,35320,1,11.11,Lord's
289,290,27,11218,186*,43.99,12967,86.51,31,56,13,v Sri Lanka,ODI # 1849,35320,49,70.00,The Oval
290,291,28,11323,186*,44.40,13075,86.60,32,56,13,v England,ODI # 1851,35320,105*,97.22,Chester-le-Street
291,292,28,11342,186*,44.30,13100,86.58,32,56,13,v Sri Lanka,ODI # 1852,35320,19,76.00,Birmingham
292,293,28,11378,186*,44.27,13129,86.66,32,56,13,v England,ODI # 1854,35320,36,124.13,The Oval
293,294,28,11491,186*,44.53,13231,86.84,33,56,13,v Sri Lanka,ODI # 1855,35320,113,110.78,Bristol
294,295,28,11505,186*,44.42,13250,86.83,33,56,13,v England,ODI # 1856,35320,14,73.68,Lord's
295,296,28,11512,186*,44.27,13266,86.77,33,56,13,v Zimbabwe,ODI # 1876,35320,7,43.75,Colombo (RPS)
296,297,29,11521,186*,44.31,13286,86.71,33,56,13,v England,ODI # 1884,35320,9*,45.00,Colombo (RPS)
297,298,29,11537,186*,44.20,13315,86.64,33,56,13,v South Africa,ODI # 1886,35320,16,55.17,Colombo (RPS)
298,299,29,11537,186*,44.20,13315,86.64,33,56,13,v Sri Lanka,ODI # 1888,35320,DNB,-,Colombo (RPS)
299,300,30,11544,186*,44.22,13337,86.55,33,56,13,v Sri Lanka,ODI # 1889,35320,7*,31.81,Colombo (RPS)
300,301,30,11544,186*,44.06,13347,86.49,33,56,14,v New Zealand,ODI # 1930,35320,0,0.00,Wellington
301,302,30,11545,186*,43.89,13360,86.41,33,56,14,v New Zealand,ODI # 1933,35320,1,7.69,Auckland
302,303,30,11546,186*,43.73,13366,86.38,33,56,14,v New Zealand,ODI # 1935,35320,1,16.66,Hamilton
303,304,30,11598,186*,43.76,13438,86.30,33,57,14,v Netherlands,ODI # 1948,35320,52,72.22,Paarl
304,305,30,11634,186*,43.73,13497,86.19,33,57,14,v Australia,ODI # 1951,35320,36,61.01,Centurion
305,306,30,11715,186*,43.87,13588,86.21,33,58,14,v Zimbabwe,ODI # 1957,35320,81,89.01,Harare
306,307,30,11867,186*,44.27,13739,86.37,34,58,14,v Namibia,ODI # 1964,35320,152,100.66,Pietermaritzburg
307,308,30,11917,186*,44.30,13791,86.41,34,59,14,v England,ODI # 1969,35320,50,96.15,Durban
308,309,30,12015,186*,44.50,13866,86.65,34,60,14,v Pakistan,ODI # 1975,35320,98,130.66,Centurion
309,310,30,12020,186*,44.35,13878,86.61,34,60,14,v Kenya,ODI # 1983,35320,5,41.66,Cape Town
310,311,30,12117,186*,44.54,13998,86.56,34,61,14,v Sri Lanka,ODI # 1985,35320,97,80.83,Johannesburg
311,312,30,12132,186*,44.43,14014,86.57,34,61,14,v New Zealand,ODI # 1988,35320,15,93.75,Centurion
312,313,30,12215,186*,44.58,14115,86.53,34,62,14,v Kenya,ODI # 1992,35320,83,82.17,Durban
313,314,30,12219,186*,44.43,14120,86.53,34,62,14,v Australia,ODI # 1993,35320,4,80.00,Johannesburg
314,315,31,12267,186*,44.60,14186,86.47,34,62,14,v New Zealand,ODI # 2051,35320,48*,72.72,Chennai
315,316,31,12367,186*,44.80,14305,86.45,35,62,14,v Australia,ODI # 2052,35320,100,84.03,Gwalior
316,317,31,12435,186*,44.89,14381,86.46,35,63,14,v Australia,ODI # 2054,35320,68,89.47,Mumbai
317,318,31,12449,186*,44.78,14395,86.48,35,63,14,v New Zealand,ODI # 2056,35320,14,100.00,Cuttack
318,319,31,12538,186*,44.93,14486,86.55,35,64,14,v Australia,ODI # 2061,35320,89,97.80,Bengaluru
319,320,31,12640,186*,45.14,14577,86.71,36,64,14,v New Zealand,ODI # 2062,35320,102,112.08,Hyderabad (Deccan)
320,321,31,12685,186*,45.14,14643,86.62,36,64,14,v Australia,ODI # 2064,35320,45,68.18,Kolkata
321,322,31,12748,186*,45.20,14712,86.65,36,65,14,v Australia,ODI # 2077,35320,63,91.30,Melbourne
322,323,31,12792,186*,45.20,14771,86.60,36,65,14,v Zimbabwe,ODI # 2080,35320,44,74.57,Hobart
323,324,31,12878,186*,45.34,14866,86.62,36,66,14,v Australia,ODI # 2084,35320,86,90.52,Brisbane
324,325,31,12883,186*,45.20,14872,86.62,36,66,14,v Australia,ODI # 2093,35320,5,83.33,Perth
325,326,31,12886,186*,45.05,14880,86.59,36,66,14,v Zimbabwe,ODI # 2095,35320,3,37.50,Perth
326,327,31,12894,186*,44.92,14902,86.52,36,66,14,v Australia,ODI # 2097,35320,8,36.36,Melbourne
327,328,31,12921,186*,44.86,14942,86.47,36,66,14,v Australia,ODI # 2098,35320,27,67.50,Sydney
328,329,31,12949,186*,44.80,14977,86.45,36,66,14,v Pakistan,ODI # 2112,35320,28,80.00,Karachi
329,330,31,13090,186*,45.13,15112,86.61,37,66,14,v Pakistan,ODI # 2114,35320,141,104.44,Rawalpindi
330,331,31,13090,186*,44.98,15117,86.59,37,66,15,v Pakistan,ODI # 2115,35320,0,0.00,Peshawar
331,332,31,13097,186*,44.85,15130,86.56,37,66,15,v Pakistan,ODI # 2116,35320,7,53.84,Lahore
332,333,31,13134,186*,44.82,15178,86.53,37,66,15,v Pakistan,ODI # 2117,35320,37,77.08,Lahore
333,334,31,13152,186*,44.73,15203,86.50,37,66,15,v U.A.E.,ODI # 2144,35320,18,72.00,Dambulla
334,335,31,13163,186*,44.62,15216,86.50,37,66,15,v Sri Lanka,ODI # 2148,35320,11,84.61,Dambulla
335,336,32,13245,186*,44.89,15342,86.33,37,67,15,v Bangladesh,ODI # 2149,35320,82*,65.07,Colombo (SSC)
336,337,32,13323,186*,45.01,15445,86.26,37,68,15,v Pakistan,ODI # 2152,35320,78,75.72,Colombo (RPS)
337,338,32,13341,186*,44.91,15466,86.26,37,68,15,v Sri Lanka,ODI # 2153,35320,18,85.71,Colombo (RPS)
338,339,32,13415,186*,45.01,15566,86.18,37,69,15,v Sri Lanka,ODI # 2155,35320,74,74.00,Colombo (RPS)
339,340,32,13431,186*,44.91,15583,86.19,37,69,15,v Pakistan,ODI # 2192,35320,16,94.11,Kolkata
340,341,32,13450,186*,44.83,15615,86.13,37,69,15,v Bangladesh,ODI # 2199,35320,19,59.37,Chattogram
341,342,32,13497,186*,44.84,15657,86.20,37,69,15,v Bangladesh,ODI # 2202,35320,47,111.90,Dhaka
342,343,32,13501,186*,44.70,15661,86.20,37,69,15,v Pakistan,ODI # 2235,35320,4,100.00,Kochi
343,344,32,13503,186*,44.56,15669,86.17,37,69,15,v Pakistan,ODI # 2236,35320,2,25.00,Visakhapatnam
344,345,32,13509,186*,44.43,15680,86.15,37,69,15,v Pakistan,ODI # 2237,35320,6,54.54,Jamshedpur
345,346,32,13632,186*,44.69,15810,86.22,38,69,15,v Pakistan,ODI # 2238,35320,123,94.61,Ahmedabad
346,347,32,13633,186*,44.55,15820,86.17,38,69,15,v Pakistan,ODI # 2239,35320,1,10.00,Kanpur
347,348,32,13642,186*,44.43,15835,86.15,38,69,15,v Pakistan,ODI # 2240,35320,9,60.00,Delhi
348,349,32,13735,186*,44.59,15931,86.21,38,70,15,v Sri Lanka,ODI # 2286,35320,93,96.87,Nagpur
349,350,33,13802,186*,44.81,16000,86.26,38,71,15,v Sri Lanka,ODI # 2287,35320,67*,97.10,Mohali
350,351,33,13804,186*,44.67,16003,86.25,38,71,15,v Sri Lanka,ODI # 2290,35320,2,66.66,Jaipur
351,352,33,13815,186*,44.56,16022,86.22,38,71,15,v Sri Lanka,ODI # 2291,35320,11,57.89,Pune
352,353,33,13834,186*,44.48,16052,86.18,38,71,15,v Sri Lanka,ODI # 2295,35320,19,63.33,Rajkot
353,354,33,13873,186*,44.46,16100,86.16,38,71,15,v Sri Lanka,ODI # 2296,35320,39,81.25,Vadodara
354,355,33,13875,186*,44.32,16109,86.13,38,71,15,v South Africa,ODI # 2297,35320,2,22.22,Hyderabad (Deccan)
355,356,33,13877,186*,44.19,16131,86.02,38,71,15,v South Africa,ODI # 2298,35320,2,9.09,Bengaluru
356,357,33,13879,186*,44.06,16146,85.95,38,71,15,v South Africa,ODI # 2299,35320,2,13.33,Kolkata
357,358,33,13909,186*,44.01,16190,85.91,38,71,15,v South Africa,ODI # 2300,35320,30,68.18,Mumbai
358,359,33,14009,186*,44.19,16303,85.92,39,71,15,v Pakistan,ODI # 2324,35320,100,88.49,Peshawar
359,360,33,14051,186*,44.18,16346,85.95,39,71,15,v Pakistan,ODI # 2327,35320,42,97.67,Rawalpindi
360,361,33,14146,186*,44.34,16450,85.99,39,72,15,v Pakistan,ODI # 2329,35320,95,91.34,Lahore
361,362,33,14146,186*,44.20,16453,85.97,39,72,16,v Pakistan,ODI # 2331,35320,0,0.00,Multan
362,363,34,14148,186*,44.21,16456,85.97,39,72,16,v Sri Lanka,ODI # 2405,35320,2*,66.66,Colombo (SSC)
363,364,35,14289,186*,44.65,16604,86.05,40,72,16,v West Indies,ODI # 2414,35320,141*,95.27,Kuala Lumpur
364,365,35,14301,186*,44.55,16621,86.04,40,72,16,v Australia,ODI # 2416,35320,12,70.58,Kuala Lumpur
365,366,35,14366,186*,44.61,16723,85.90,40,73,16,v West Indies,ODI # 2419,35320,65,63.72,Kuala Lumpur
366,367,35,14370,186*,44.48,16733,85.87,40,73,16,v Australia,ODI # 2421,35320,4,40.00,Kuala Lumpur
367,368,35,14405,186*,44.45,16774,85.87,40,73,16,v England,ODI # 2429,35320,35,85.36,Jaipur
368,369,35,14434,186*,44.41,16819,85.81,40,73,16,v West Indies,ODI # 2437,35320,29,64.44,Ahmedabad
369,370,35,14444,186*,44.30,16845,85.74,40,73,16,v Australia,ODI # 2440,35320,10,38.46,Mohali
370,371,35,14479,186*,44.27,16896,85.69,40,73,16,v South Africa,ODI # 2447,35320,35,68.62,Durban
371,372,35,14481,186*,44.14,16905,85.66,40,73,16,v South Africa,ODI # 2449,35320,2,22.22,Cape Town
372,373,35,14482,186*,44.01,16908,85.65,40,73,16,v South Africa,ODI # 2452,35320,1,33.33,Port Elizabeth
373,374,35,14537,186*,44.05,17005,85.48,40,74,16,v South Africa,ODI # 2458,35320,55,56.70,Centurion
374,375,35,14568,186*,44.01,17043,85.47,40,74,16,v West Indies,ODI # 2480,35320,31,81.57,Nagpur
375,376,35,14568,186*,43.87,17049,85.44,40,74,17,v West Indies,ODI # 2485,35320,0,0.00,Cuttack
376,377,35,14628,186*,43.92,17115,85.46,40,75,17,v West Indies,ODI # 2487,35320,60,90.90,Chennai
377,378,36,14728,186*,44.22,17191,85.67,41,75,17,v West Indies,ODI # 2493,35320,100*,131.57,Vadodara
378,379,36,14728,186*,44.22,17191,85.67,41,75,17,v Sri Lanka,ODI # 2514,35320,TDNB,-,Kolkata
379,380,36,14782,186*,44.25,17252,85.68,41,76,17,v Sri Lanka,ODI # 2520,35320,54,88.52,Rajkot
380,381,36,14783,186*,44.12,17260,85.64,41,76,17,v Sri Lanka,ODI # 2522,35320,1,12.50,Margao
381,382,36,14790,186*,44.01,17286,85.56,41,76,17,v Bangladesh,ODI # 2538,35320,7,26.92,Port of Spain
382,383,37,14847,186*,44.18,17315,85.74,41,77,17,v Bermuda,ODI # 2542,35320,57*,196.55,Port of Spain
383,384,37,14847,186*,44.05,17318,85.73,41,77,18,v Sri Lanka,ODI # 2550,35320,0,0.00,Port of Spain
384,385,37,14851,186*,43.93,17321,85.73,41,77,18,v Ireland,ODI # 2590,35320,4,133.33,Belfast
385,386,37,14950,186*,44.10,17464,85.60,41,78,18,v South Africa,ODI # 2592,35320,99,69.23,Belfast
386,387,37,15043,186*,44.24,17570,85.61,41,79,18,v South Africa,ODI # 2593,35320,93,87.73,Belfast
387,388,37,15051,186*,44.13,17578,85.62,41,79,18,v South Africa,ODI # 2595,35320,8,100.00,Belfast
388,389,37,15068,186*,44.05,17611,85.56,41,79,18,v England,ODI # 2611,35320,17,51.51,Southampton
389,390,37,15167,186*,44.21,17723,85.57,41,80,18,v England,ODI # 2613,35320,99,88.39,Bristol
390,391,37,15175,186*,44.11,17742,85.53,41,80,18,v England,ODI # 2616,35320,8,42.10,Birmingham
391,392,37,15230,186*,44.14,17828,85.42,41,81,18,v England,ODI # 2617,35320,55,63.95,Manchester
392,393,37,15301,186*,44.22,17887,85.54,41,82,18,v England,ODI # 2618,35320,71,120.33,Leeds
393,394,37,15395,186*,44.36,17968,85.68,41,83,18,v England,ODI # 2619,35320,94,116.04,The Oval
394,395,37,15425,186*,44.32,18014,85.62,41,83,18,v England,ODI # 2620,35320,30,65.21,Lord's
395,396,37,15425,186*,44.19,18020,85.59,41,83,19,v Australia,ODI # 2621,35320,0,0.00,Bengaluru
396,397,37,15441,186*,44.11,18045,85.56,41,83,19,v Australia,ODI # 2623,35320,16,64.00,Kochi
397,398,37,15484,186*,44.11,18116,85.47,41,83,19,v Australia,ODI # 2625,35320,43,60.56,Hyderabad (Deccan)
398,399,37,15563,186*,44.21,18235,85.34,41,84,19,v Australia,ODI # 2627,35320,79,66.38,Chandigarh
399,400,37,15610,186*,44.22,18308,85.26,41,84,19,v Australia,ODI # 2629,35320,47,64.38,Vadodara
400,401,37,15682,186*,44.29,18380,85.32,41,85,19,v Australia,ODI # 2631,35320,72,100.00,Nagpur
401,402,37,15703,186*,44.23,18416,85.26,41,85,19,v Australia,ODI # 2632,35320,21,58.33,Mumbai
402,403,37,15707,186*,44.12,18423,85.25,41,85,19,v Pakistan,ODI # 2643,35320,4,57.14,Guwahati
403,404,37,15806,186*,44.27,18514,85.37,41,86,19,v Pakistan,ODI # 2644,35320,99,108.79,Mohali
404,405,37,15835,186*,44.23,18541,85.40,41,86,19,v Pakistan,ODI # 2645,35320,29,107.40,Kanpur
405,406,37,15932,186*,44.37,18643,85.45,41,87,19,v Pakistan,ODI # 2646,35320,97,95.09,Gwalior
406,407,37,15962,186*,44.33,18670,85.49,41,87,19,v Pakistan,ODI # 2647,35320,30,111.11,Jaipur
407,408,37,15972,186*,44.24,18687,85.47,41,87,19,v Australia,ODI # 2670,35320,10,58.82,Brisbane
408,409,37,16007,186*,44.21,18739,85.42,41,87,19,v Sri Lanka,ODI # 2672,35320,35,67.30,Brisbane
409,410,37,16051,186*,44.21,18793,85.40,41,87,19,v Australia,ODI # 2675,35320,44,81.48,Melbourne
410,411,37,16083,186*,44.18,18823,85.44,41,87,19,v Sri Lanka,ODI # 2676,35320,32,106.66,Canberra
411,412,37,16088,186*,44.07,18838,85.40,41,87,19,v Australia,ODI # 2680,35320,5,33.33,Adelaide
412,413,37,16088,186*,43.95,18840,85.39,41,87,20,v Sri Lanka,ODI # 2681,35320,0,0.00,Adelaide
413,414,37,16090,186*,43.84,18843,85.38,41,87,20,v Australia,ODI # 2685,35320,2,66.66,Sydney
414,415,37,16153,186*,43.89,18897,85.47,41,88,20,v Sri Lanka,ODI # 2686,35320,63,116.66,Hobart
415,416,38,16270,186*,44.21,19017,85.55,42,88,20,v Australia,ODI # 2688,35320,117*,97.50,Sydney
416,417,38,16361,186*,44.33,19138,85.48,42,89,20,v Australia,ODI # 2689,35320,91,75.20,Brisbane
417,418,38,16372,186*,44.24,19159,85.45,42,89,20,v England,ODI # 2781,35320,11,52.38,Bengaluru
418,419,38,16422,186*,44.26,19216,85.46,42,90,20,v England,ODI # 2783,35320,50,87.71,Cuttack
419,420,38,16427,186*,44.15,19232,85.41,42,90,20,v Sri Lanka,ODI # 2806,35320,5,31.25,Dambulla
420,421,38,16433,186*,44.05,19241,85.40,42,90,20,v Sri Lanka,ODI # 2810,35320,6,66.66,Colombo (RPS)
421,422,38,16440,186*,43.95,19253,85.38,42,90,20,v Sri Lanka,ODI # 2813,35320,7,58.33,Colombo (RPS)
422,423,38,16460,186*,43.89,19276,85.39,42,90,20,v New Zealand,ODI # 2821,35320,20,86.95,Napier
423,424,38,16521,186*,43.93,19345,85.40,42,91,20,v New Zealand,ODI # 2822,35320,61,88.40,Wellington
424,425,39,16684,186*,44.37,19478,85.65,43,91,20,v New Zealand,ODI # 2823,35320,163*,122.55,Christchurch
425,426,39,16730,186*,44.37,19533,85.64,43,91,20,v New Zealand,ODI # 2886,35320,46,83.63,Colombo (RPS)
426,427,39,16757,186*,44.33,19566,85.64,43,91,20,v Sri Lanka,ODI # 2887,35320,27,81.81,Colombo (RPS)
427,428,39,16895,186*,44.57,19699,85.76,44,91,20,v Sri Lanka,ODI # 2889,35320,138,103.75,Colombo (RPS)
428,429,39,16903,186*,44.48,19713,85.74,44,91,20,v Pakistan,ODI # 2898,35320,8,57.14,Centurion
429,430,39,16903,186*,44.48,19713,85.74,44,91,20,v Australia,ODI # 2901,35320,TDNB,-,Centurion
430,431,39,16917,186*,44.40,19742,85.69,44,91,20,v Australia,ODI # 2913,35320,14,48.27,Vadodara
431,432,39,16921,186*,44.29,19750,85.67,44,91,20,v Australia,ODI # 2915,35320,4,50.00,Nagpur
432,433,39,16953,186*,44.26,19797,85.63,44,91,20,v Australia,ODI # 2918,35320,32,68.08,Delhi
433,434,39,16993,186*,44.25,19865,85.54,44,91,20,v Australia,ODI # 2919,35320,40,58.82,Mohali
434,435,39,17168,186*,44.59,20006,85.81,45,91,20,v Australia,ODI # 2923,35320,175,124.11,Hyderabad (Deccan)
435,436,39,17178,186*,44.50,20023,85.79,45,91,20,v Australia,ODI # 2925,35320,10,58.82,Guwahati
436,437,39,17247,186*,44.56,20086,85.86,45,92,20,v Sri Lanka,ODI # 2932,35320,69,109.52,Rajkot
437,438,39,17290,186*,44.56,20138,85.85,45,92,20,v Sri Lanka,ODI # 2933,35320,43,82.69,Nagpur
438,439,40,17386,186*,44.80,20242,85.89,45,93,20,v Sri Lanka,ODI # 2934,35320,96*,92.30,Cuttack
439,440,40,17394,186*,44.71,20250,85.89,45,93,20,v Sri Lanka,ODI # 2935,35320,8,100.00,Kolkata
440,441,40,17398,186*,44.61,20255,85.89,45,93,20,v South Africa,ODI # 2961,35320,4,80.00,Jaipur
441,442,41,17598,200*,45.12,20402,86.25,46,93,20,v South Africa,ODI # 2962,35320,200*,136.05,Gwalior
442,443,41,17605,200*,45.02,20413,86.24,46,93,20,v South Africa,ODI # 3079,35320,7,63.63,Durban
443,444,41,17629,200*,44.97,20457,86.17,46,93,20,v South Africa,ODI # 3080,35320,24,54.54,Johannesburg
444,445,41,17657,200*,44.92,20486,86.19,46,93,20,v Bangladesh,ODI # 3100,35320,28,96.55,Dhaka
445,446,41,17777,200*,45.11,20601,86.29,47,93,20,v England,ODI # 3110,35320,120,104.34,Bengaluru
446,447,41,17815,200*,45.10,20657,86.24,47,93,20,v Ireland,ODI # 3121,35320,38,67.85,Bengaluru
447,448,41,17842,200*,45.05,20679,86.28,47,93,20,v Netherlands,ODI # 3124,35320,27,122.72,Delhi
448,449,41,17953,200*,45.22,20780,86.39,48,93,20,v South Africa,ODI # 3128,35320,111,109.90,Nagpur
449,450,41,17955,200*,45.11,20784,86.38,48,93,20,v West Indies,ODI # 3141,35320,2,50.00,Chennai
450,451,41,18008,200*,45.13,20852,86.36,48,94,20,v Australia,ODI # 3143,35320,53,77.94,Ahmedabad
451,452,41,18093,200*,45.23,20967,86.29,48,95,20,v Pakistan,ODI # 3147,35320,85,73.91,Mohali
452,453,41,18111,200*,45.16,20981,86.32,48,95,20,v Sri Lanka,ODI # 3148,35320,18,128.57,Mumbai
453,454,41,18113,200*,45.05,20987,86.30,48,95,20,v Australia,ODI # 3231,35320,2,33.33,Melbourne
454,455,41,18161,200*,45.06,21050,86.27,48,95,20,v Sri Lanka,ODI # 3233,35320,48,76.19,Perth
455,456,41,18176,200*,44.99,21074,86.24,48,95,20,v Sri Lanka,ODI # 3239,35320,15,62.50,Adelaide
456,457,41,18179,200*,44.88,21086,86.21,48,95,20,v Australia,ODI # 3244,35320,3,25.00,Brisbane
457,458,41,18201,200*,44.83,21109,86.22,48,95,20,v Sri Lanka,ODI # 3246,35320,22,95.65,Brisbane
458,459,41,18215,200*,44.75,21124,86.22,48,95,20,v Australia,ODI # 3250,35320,14,93.33,Sydney
459,460,41,18254,200*,44.74,21154,86.29,48,95,20,v Sri Lanka,ODI # 3251,35320,39,130.00,Hobart
460,461,41,18260,200*,44.64,21173,86.24,48,95,20,v Sri Lanka,ODI # 3259,35320,6,31.57,Dhaka
461,462,41,18374,200*,44.81,21320,86.18,49,95,20,v Bangladesh,ODI # 3261,35320,114,77.55,Dhaka
462,463,41,18426,200*,44.83,21368,86.23,49,96,20,v Pakistan,ODI # 3263,35320,52,108.33,Dhaka
463,1,0,35,35,35.00,55,63.63,0,0,0,v Pakistan,ODI # 1603,50710,35,63.63,Galle
464,2,0,120,85,60.00,171,70.17,0,1,0,v South Africa,ODI # 1604,50710,85,73.27,Galle
465,3,1,156,85,78.00,218,71.55,0,1,0,v Pakistan,ODI # 1608,50710,36*,76.59,Colombo (RPS)
466,4,1,156,85,78.00,218,71.55,0,1,0,v South Africa,ODI # 1610,50710,DNB,-,Colombo (SSC)
467,5,1,199,85,66.33,267,74.53,0,1,0,v South Africa,ODI # 1614,50710,43,87.75,Colombo (RPS)
468,6,1,201,85,50.25,273,73.62,0,1,0,v West Indies,ODI # 1631,50710,2,33.33,Nairobi (Gym)
469,7,1,220,85,44.00,307,71.66,0,1,0,v Pakistan,ODI # 1634,50710,19,55.88,Nairobi (Gym)
470,8,2,260,85,52.00,371,70.08,0,1,0,v India,ODI # 1640,50710,40*,62.50,Sharjah
471,9,3,275,85,55.00,394,69.79,0,1,0,v Zimbabwe,ODI # 1642,50710,15*,65.21,Sharjah
472,10,3,279,85,46.50,412,67.71,0,1,0,v Zimbabwe,ODI # 1646,50710,4,22.22,Sharjah
473,11,3,279,85,46.50,412,67.71,0,1,0,v India,ODI # 1650,50710,DNB,-,Sharjah
474,12,3,287,85,41.00,438,65.52,0,1,0,v India,ODI # 1652,50710,8,30.76,Sharjah
475,13,3,371,85,46.37,552,67.21,0,2,0,v South Africa,ODI # 1661,50710,84,73.68,Port Elizabeth
